source:/export/space2/users/mariandm/Weitz/Rong/redoing_paper/sample_intersection	1_-.faa	2_-.faa	3_-.faa	4_-.faa	5_+.faa	6_-.faa	7_-.faa	8_-.faa	9_-.faa	10_-.faa	11_-.faa	12_-.faa	13_-.faa	14_-.faa	15_-.faa	16_-.faa	17_-.faa	18_-.faa	19_-.faa	20_-.faa	21_-.faa	22_-.faa	23_-.faa	24_-.faa	25_-.faa	26_+.faa	27_+.faa	28_+.faa	29_+.faa	30_+.faa	31_+.faa	32_-.faa	33_+.faa	34_+.faa	35_+.faa	36_+.faa	37_+.faa	38_+.faa	39_+.faa	40_+.faa	41_+.faa	42_-.faa	43_-.faa	44_-.faa	45_+.faa	46_-.faa	47_-.faa	48_-.faa	49_-.faa	50_-.faa	51_-.faa	52_-.faa	53_-.faa	54_-.faa	55_-.faa	56_-.faa	57_-.faa	58_-.faa	59_-.faa	60_-.faa	61_-.faa	62_-.faa	63_+.faa	70_-.faa	71_-.faa	72_-.faa	73_-.faa	74_-.faa	75_+.faa	76_+.faa	77_+.faa	78_+.faa	89_-.faa	93_+.faa	94_-.faa	98_-.faa	99_-.faa	101_-.faa	104_+.faa	106_+.faa	128_-.faa	137_-.faa	138_-.faa	139_-.faa	141_-.faa	143_-.faa	144_-.faa	147_-.faa	148_-.faa	149_-.faa	150_-.faa	152_-.faa	156_+.faa	162_-.faa	165_+.faa	169_+.faa	193_+.faa	201_-.faa	209_+.faa	219_-.faa	222_-.faa	225_-.faa	240_-.faa	321_+.faa	322_+.faa	323_+.faa	324_+.faa	325_+.faa	326_-.faa	327_-.faa	328_-.faa	354_-.faa	356_-.faa	357_-.faa	358_-.faa	361_-.faa	396_-.faa	397_-.faa	433_+.faa	435_-.faa	440_-.faa	441_-.faa	442_-.faa	641_+.faa	642_+.faa	643_+.faa	644_+.faa	645_+.faa	646_-.faa	654_+.faa	681_-.faa	694_-.faa	700_+.faa	716_+.faa	717_+.faa	777_+.faa	784_+.faa	785_+.faa	827_-.faa	865_-.faa	866_-.faa	867_+.faa	868_+.faa	869_+.faa	870_-.faa	871_-.faa	872_-.faa	874_-.faa	875_-.faa	887_-.faa	893_-.faa	
P-HHCA1-2.gms.out.faa	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	gene_33|GeneMark.hmm|216_aa|+|29714|30364,	gene_34|GeneMark.hmm|675_aa|+|30368|32395,	gene_35|GeneMark.hmm|103_aa|+|32392|32703,	gene_36|GeneMark.hmm|461_aa|+|32688|34073,	gene_37|GeneMark.hmm|119_aa|+|34066|34425,	gene_38|GeneMark.hmm|190_aa|+|34427|34999,	gene_39|GeneMark.hmm|155_aa|+|35044|35511,	gene_40|GeneMark.hmm|315_aa|+|35722|36669,	gene_41|GeneMark.hmm|157_aa|-|36725|37198,	gene_42|GeneMark.hmm|90_aa|-|37195|37467,	gene_43|GeneMark.hmm|51_aa|-|37555|37710,	gene_44|GeneMark.hmm|314_aa|+|38035|38979,	gene_1|GeneMark.hmm|158_aa|-|11|487,	gene_2|GeneMark.hmm|90_aa|-|484|756,	gene_3|GeneMark.hmm|394_aa|-|749|1933,	gene_4|GeneMark.hmm|810_aa|-|1930|4362,	gene_5|GeneMark.hmm|407_aa|-|4359|5582,	gene_6|GeneMark.hmm|753_aa|-|5566|7827,	gene_7|GeneMark.hmm|162_aa|-|7829|8317,	gene_8|GeneMark.hmm|574_aa|-|8319|10043,	gene_9|GeneMark.hmm|590_aa|-|10050|11822,	gene_10|GeneMark.hmm|171_aa|-|11815|12330,	gene_11|GeneMark.hmm|343_aa|-|12330|13361,	gene_12|GeneMark.hmm|246_aa|-|13374|14114,	gene_13|GeneMark.hmm|90_aa|-|14126|14398,	gene_14|GeneMark.hmm|539_aa|-|14395|16014,	gene_15|GeneMark.hmm|516_aa|-|16017|17567,	gene_16|GeneMark.hmm|162_aa|-|18102|18590,	gene_17|GeneMark.hmm|181_aa|-|19926|20471,	gene_18|GeneMark.hmm|73_aa|+|20681|20902,	-	-	gene_26|GeneMark.hmm|129_aa|-|25582|25971,	gene_27|GeneMark.hmm|68_aa|-|25989|26195,	-	gene_29|GeneMark.hmm|123_aa|+|26658|27029,	gene_30|GeneMark.hmm|107_aa|+|27119|27442,	gene_31|GeneMark.hmm|388_aa|+|27570|28736,	gene_32|GeneMark.hmm|262_aa|+|28907|29695,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	gene_25|GeneMark.hmm|790_aa|-|23209|25581,	-	-	-	gene_28|GeneMark.hmm|89_aa|-|26192|26461,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	gene_19|GeneMark.hmm|130_aa|+|20985|21377,	gene_20|GeneMark.hmm|68_aa|+|21514|21720,	gene_21|GeneMark.hmm|80_aa|+|21713|21955,	gene_22|GeneMark.hmm|110_aa|+|21956|22288,	gene_23|GeneMark.hmm|61_aa|+|22401|22586,	gene_24|GeneMark.hmm|114_aa|-|22817|23161,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
P-JXGC-3.gms.out.faa	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	gene_27|GeneMark.hmm|216_aa|+|25591|26241,	gene_28|GeneMark.hmm|675_aa|+|26245|28272,	gene_29|GeneMark.hmm|103_aa|+|28269|28580,	gene_30|GeneMark.hmm|461_aa|+|28565|29950,	gene_31|GeneMark.hmm|119_aa|+|29943|30302,	gene_32|GeneMark.hmm|190_aa|+|30304|30876,	gene_33|GeneMark.hmm|128_aa|+|30948|31334,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	gene_10|GeneMark.hmm|432_aa|-|12109|13407,	gene_11|GeneMark.hmm|169_aa|-|13942|14451,	gene_12|GeneMark.hmm|181_aa|-|15876|16421,	gene_13|GeneMark.hmm|73_aa|+|16631|16852,	-	-	gene_21|GeneMark.hmm|129_aa|-|21464|21853,	gene_22|GeneMark.hmm|68_aa|-|21871|22077,	-	gene_23|GeneMark.hmm|123_aa|+|22533|22904,	gene_24|GeneMark.hmm|107_aa|+|22994|23317,	gene_25|GeneMark.hmm|388_aa|+|23445|24611,	gene_26|GeneMark.hmm|263_aa|+|24782|25573,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	gene_20|GeneMark.hmm|789_aa|-|19094|21463,	-	-	-	-	-	-	-	-	-	gene_1|GeneMark.hmm|359_aa|+|123|1202,	gene_2|GeneMark.hmm|75_aa|+|1679|1906,	gene_3|GeneMark.hmm|72_aa|+|1909|2127,	gene_4|GeneMark.hmm|80_aa|+|3687|3929,	gene_5|GeneMark.hmm|75_aa|+|3922|4149,	gene_6|GeneMark.hmm|1016_aa|-|4702|7752,	gene_7|GeneMark.hmm|410_aa|-|7756|8988,	gene_8|GeneMark.hmm|470_aa|-|9052|10464,gene_9|GeneMark.hmm|496_aa|-|10479|11969,	-	-	-	-	-	-	-	-	-	-	-	-	gene_14|GeneMark.hmm|130_aa|+|16935|17327,	gene_15|GeneMark.hmm|68_aa|+|17464|17670,	gene_16|GeneMark.hmm|70_aa|+|17663|17875,	gene_17|GeneMark.hmm|110_aa|+|17907|18239,	gene_18|GeneMark.hmm|61_aa|+|18352|18537,	gene_19|GeneMark.hmm|92_aa|-|18768|19046,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
P-SGCA5-1.gms.out.faa	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	gene_35|GeneMark.hmm|216_aa|+|30751|31401,	gene_36|GeneMark.hmm|675_aa|+|31405|33432,	gene_37|GeneMark.hmm|103_aa|+|33429|33740,	gene_38|GeneMark.hmm|461_aa|+|33725|35110,	gene_39|GeneMark.hmm|119_aa|+|35103|35462,	gene_40|GeneMark.hmm|186_aa|+|35464|36021,	-	-	-	-	-	-	-	gene_2|GeneMark.hmm|90_aa|-|226|498,	-	gene_6|GeneMark.hmm|864_aa|-|175|2769,	-	gene_9|GeneMark.hmm|595_aa|-|4557|6344,	-	-	gene_12|GeneMark.hmm|578_aa|-|10906|12642,	gene_13|GeneMark.hmm|175_aa|-|12635|13162,	gene_14|GeneMark.hmm|319_aa|-|13169|14128,	-	-	gene_17|GeneMark.hmm|556_aa|-|15188|16858,	gene_19|GeneMark.hmm|511_aa|-|17260|18795,	gene_20|GeneMark.hmm|162_aa|-|19330|19818,	gene_21|GeneMark.hmm|181_aa|-|21152|21697,	gene_22|GeneMark.hmm|73_aa|+|21907|22128,	-	-	gene_29|GeneMark.hmm|129_aa|-|26780|27169,	gene_30|GeneMark.hmm|68_aa|-|27187|27393,	-	gene_31|GeneMark.hmm|123_aa|+|27849|28220,	gene_32|GeneMark.hmm|107_aa|+|28313|28636,	gene_33|GeneMark.hmm|388_aa|+|28764|29930,	gene_34|GeneMark.hmm|262_aa|+|29945|30733,	-	-	-	-	-	-	-	-	-	-	-	-	gene_7|GeneMark.hmm|478_aa|-|2766|4202,	gene_10|GeneMark.hmm|156_aa|-|6375|6845,	gene_11|GeneMark.hmm|1347_aa|-|6838|10881,	-	-	gene_15|GeneMark.hmm|233_aa|-|14154|14855,	gene_16|GeneMark.hmm|109_aa|-|14866|15195,	gene_18|GeneMark.hmm|110_aa|-|16855|17187,	-	gene_28|GeneMark.hmm|790_aa|-|24407|26779,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	gene_1|GeneMark.hmm|76_aa|-|2|229,	gene_3|GeneMark.hmm|266_aa|-|491|1291,	gene_4|GeneMark.hmm|52_aa|-|1306|1464,	gene_5|GeneMark.hmm|56_aa|-|1|168,	gene_8|GeneMark.hmm|123_aa|-|4220|4591,	-	-	-	-	-	-	-	gene_23|GeneMark.hmm|130_aa|+|22211|22603,	gene_24|GeneMark.hmm|68_aa|+|22740|22946,	gene_25|GeneMark.hmm|63_aa|+|22939|23130,	gene_26|GeneMark.hmm|110_aa|+|23181|23513,	-	gene_27|GeneMark.hmm|125_aa|-|23982|24359,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SC1.gms.out.faa	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	gene_34|GeneMark.hmm|216_aa|+|34241|34891,	gene_35|GeneMark.hmm|675_aa|+|34895|36922,	gene_36|GeneMark.hmm|103_aa|+|36919|37230,	gene_37|GeneMark.hmm|461_aa|+|37215|38600,	gene_38|GeneMark.hmm|119_aa|+|38593|38952,	gene_39|GeneMark.hmm|185_aa|+|38954|39511,	-	-	gene_1|GeneMark.hmm|157_aa|-|2|475,	-	-	-	-	gene_2|GeneMark.hmm|90_aa|-|472|744,	-	gene_5|GeneMark.hmm|864_aa|-|3192|5786,	-	gene_7|GeneMark.hmm|707_aa|-|7237|9360,	-	-	gene_10|GeneMark.hmm|578_aa|-|13900|15636,	gene_11|GeneMark.hmm|175_aa|-|15629|16156,	gene_12|GeneMark.hmm|343_aa|-|16156|17187,	-	-	gene_15|GeneMark.hmm|556_aa|-|18237|19907,	gene_17|GeneMark.hmm|511_aa|-|20309|21844,	gene_18|GeneMark.hmm|162_aa|-|22379|22867,	gene_19|GeneMark.hmm|205_aa|-|23973|24590,	-	-	-	gene_28|GeneMark.hmm|129_aa|-|30126|30515,	gene_29|GeneMark.hmm|68_aa|-|30533|30739,	-	gene_30|GeneMark.hmm|123_aa|+|31186|31557,	gene_31|GeneMark.hmm|107_aa|+|31647|31970,	gene_32|GeneMark.hmm|388_aa|+|32098|33264,	gene_33|GeneMark.hmm|262_aa|+|33435|34223,	-	-	-	-	-	-	-	-	-	-	-	-	gene_6|GeneMark.hmm|478_aa|-|5783|7219,	gene_8|GeneMark.hmm|167_aa|-|9357|9860,	gene_9|GeneMark.hmm|1340_aa|-|9853|13875,	-	-	gene_13|GeneMark.hmm|234_aa|-|17200|17904,	gene_14|GeneMark.hmm|109_aa|-|17915|18244,	gene_16|GeneMark.hmm|110_aa|-|19904|20236,	gene_20|GeneMark.hmm|173_aa|+|24841|25362,	gene_27|GeneMark.hmm|790_aa|-|27753|30125,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	gene_3|GeneMark.hmm|112_aa|-|737|1075,	gene_4|GeneMark.hmm|707_aa|-|1062|3185,	gene_40|GeneMark.hmm|123_aa|+|39675|40046,	-	-	-	-	gene_21|GeneMark.hmm|130_aa|+|25424|25816,	gene_22|GeneMark.hmm|68_aa|+|25952|26158,	gene_23|GeneMark.hmm|70_aa|+|26151|26363,	gene_24|GeneMark.hmm|134_aa|+|26395|26799,	gene_25|GeneMark.hmm|61_aa|+|26912|27097,	gene_26|GeneMark.hmm|125_aa|-|27328|27705,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SC2.gms.out.faa	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	gene_34|GeneMark.hmm|216_aa|+|29731|30381,	gene_35|GeneMark.hmm|675_aa|+|30385|32412,	gene_36|GeneMark.hmm|103_aa|+|32409|32720,	gene_37|GeneMark.hmm|461_aa|+|32705|34090,	gene_38|GeneMark.hmm|119_aa|+|34083|34442,	gene_39|GeneMark.hmm|190_aa|+|34444|35016,	gene_40|GeneMark.hmm|155_aa|+|35061|35528,	gene_41|GeneMark.hmm|312_aa|+|35739|36677,	gene_42|GeneMark.hmm|157_aa|-|36733|37206,	gene_43|GeneMark.hmm|90_aa|-|37203|37475,	gene_44|GeneMark.hmm|51_aa|-|37563|37718,	gene_45|GeneMark.hmm|314_aa|+|38043|38987,	gene_1|GeneMark.hmm|158_aa|-|11|487,	-	gene_3|GeneMark.hmm|280_aa|-|934|1776,	gene_4|GeneMark.hmm|809_aa|-|1773|4202,	gene_5|GeneMark.hmm|408_aa|-|4199|5425,	gene_6|GeneMark.hmm|753_aa|-|5409|7670,	-	-	gene_10|GeneMark.hmm|590_aa|-|9910|11682,	gene_11|GeneMark.hmm|172_aa|-|11675|12193,	gene_12|GeneMark.hmm|306_aa|-|12300|13220,	gene_13|GeneMark.hmm|246_aa|-|13234|13974,	gene_14|GeneMark.hmm|90_aa|-|13986|14258,	gene_15|GeneMark.hmm|539_aa|-|14255|15874,	gene_16|GeneMark.hmm|516_aa|-|15877|17427,	gene_17|GeneMark.hmm|162_aa|-|17962|18450,	gene_18|GeneMark.hmm|199_aa|-|19802|20401,	gene_19|GeneMark.hmm|73_aa|+|20582|20803,	-	-	gene_27|GeneMark.hmm|129_aa|-|25596|25985,	gene_28|GeneMark.hmm|68_aa|-|26003|26209,	-	gene_30|GeneMark.hmm|123_aa|+|26676|27047,	gene_31|GeneMark.hmm|107_aa|+|27137|27460,	gene_32|GeneMark.hmm|388_aa|+|27588|28754,	gene_33|GeneMark.hmm|262_aa|+|28925|29713,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	gene_26|GeneMark.hmm|790_aa|-|23223|25595,	-	-	-	gene_29|GeneMark.hmm|87_aa|-|26206|26469,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	gene_2|GeneMark.hmm|146_aa|-|484|924,	gene_7|GeneMark.hmm|118_aa|-|7805|8161,	gene_8|GeneMark.hmm|413_aa|-|8163|9404,	gene_9|GeneMark.hmm|175_aa|-|9376|9903,	gene_20|GeneMark.hmm|130_aa|+|20894|21286,	gene_21|GeneMark.hmm|68_aa|+|21422|21628,	gene_22|GeneMark.hmm|70_aa|+|21621|21833,	gene_23|GeneMark.hmm|134_aa|+|21865|22269,	gene_24|GeneMark.hmm|61_aa|+|22382|22567,	gene_25|GeneMark.hmm|125_aa|-|22798|23175,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
SGCA5-a.gms.out.faa	-	-	-	-	-	-	-	gene_1|GeneMark.hmm|159_aa|-|1|480,	gene_2|GeneMark.hmm|340_aa|-|483|1505,	gene_3|GeneMark.hmm|83_aa|-|1481|1732,	gene_4|GeneMark.hmm|114_aa|-|1729|2073,	gene_5|GeneMark.hmm|195_aa|-|2075|2662,	gene_6|GeneMark.hmm|178_aa|-|2672|3208,	gene_7|GeneMark.hmm|65_aa|-|3209|3406,	gene_8|GeneMark.hmm|162_aa|-|3544|4032,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
TX1712-a.gms.out.faa	gene_2|GeneMark.hmm|378_aa|-|602|1738,	gene_3|GeneMark.hmm|150_aa|-|1876|2328,	-	-	-	-	-	gene_5|GeneMark.hmm|159_aa|-|3303|3782,	gene_6|GeneMark.hmm|340_aa|-|3785|4807,	gene_7|GeneMark.hmm|83_aa|-|4783|5034,	gene_8|GeneMark.hmm|114_aa|-|5031|5375,	gene_9|GeneMark.hmm|195_aa|-|5377|5964,	gene_10|GeneMark.hmm|178_aa|-|5974|6510,	gene_11|GeneMark.hmm|65_aa|-|6511|6708,	gene_12|GeneMark.hmm|162_aa|-|6846|7334,	gene_13|GeneMark.hmm|213_aa|-|7331|7972,	gene_14|GeneMark.hmm|196_aa|-|8015|8605,	gene_15|GeneMark.hmm|35_aa|-|9234|9341,	gene_16|GeneMark.hmm|76_aa|-|9332|9562,	gene_17|GeneMark.hmm|350_aa|-|9572|10624,	-	-	-	-	gene_20|GeneMark.hmm|122_aa|-|12019|12387,	gene_21|GeneMark.hmm|50_aa|+|13249|13401,	gene_22|GeneMark.hmm|83_aa|+|13940|14191,	gene_23|GeneMark.hmm|266_aa|+|15158|15958,	gene_24|GeneMark.hmm|33_aa|+|16354|16455,	gene_25|GeneMark.hmm|38_aa|+|16449|16565,	gene_26|GeneMark.hmm|152_aa|+|16558|17016,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	gene_18|GeneMark.hmm|251_aa|-|10874|11629,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	gene_1|GeneMark.hmm|103_aa|-|1|312,	gene_4|GeneMark.hmm|238_aa|-|2332|3048,	gene_19|GeneMark.hmm|110_aa|-|11616|11948,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
TX1712-b.gms.out.faa	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	gene_25|GeneMark.hmm|157_aa|+|26566|27039,	-	-	-	-	gene_24|GeneMark.hmm|90_aa|+|26297|26569,	gene_23|GeneMark.hmm|387_aa|+|25141|26304,	gene_22|GeneMark.hmm|864_aa|+|22540|25134,	-	gene_20|GeneMark.hmm|707_aa|+|18966|21089,	-	-	gene_17|GeneMark.hmm|578_aa|+|12690|14426,	gene_16|GeneMark.hmm|175_aa|+|12170|12697,	gene_15|GeneMark.hmm|343_aa|+|11139|12170,	-	-	gene_12|GeneMark.hmm|556_aa|+|8419|10089,	gene_10|GeneMark.hmm|511_aa|+|6482|8017,	gene_9|GeneMark.hmm|162_aa|+|5459|5947,	gene_8|GeneMark.hmm|205_aa|+|3738|4355,	-	gene_1|GeneMark.hmm|317_aa|+|1|954,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	gene_21|GeneMark.hmm|478_aa|+|21107|22543,	gene_19|GeneMark.hmm|167_aa|+|18466|18969,	gene_18|GeneMark.hmm|1340_aa|+|14451|18473,	-	-	gene_14|GeneMark.hmm|234_aa|+|10422|11126,	gene_13|GeneMark.hmm|109_aa|+|10082|10411,	gene_11|GeneMark.hmm|110_aa|+|8090|8422,	gene_7|GeneMark.hmm|200_aa|-|2966|3568,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	gene_26|GeneMark.hmm|114_aa|-|27043|27387,	-	-	-	-	gene_6|GeneMark.hmm|130_aa|-|2512|2904,	gene_5|GeneMark.hmm|68_aa|-|2170|2376,	gene_4|GeneMark.hmm|70_aa|-|1965|2177,	gene_3|GeneMark.hmm|110_aa|-|1601|1933,	-	gene_2|GeneMark.hmm|114_aa|+|1002|1346,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
TX1712-c.gms.out.faa	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	gene_2|GeneMark.hmm|216_aa|-|2032|2682,	gene_1|GeneMark.hmm|675_aa|-|1|2028,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	gene_9|GeneMark.hmm|129_aa|+|6428|6817,	gene_8|GeneMark.hmm|68_aa|+|6204|6410,	-	gene_6|GeneMark.hmm|123_aa|-|5366|5737,	gene_5|GeneMark.hmm|107_aa|-|4953|5276,	gene_4|GeneMark.hmm|388_aa|-|3659|4825,	gene_3|GeneMark.hmm|262_aa|-|2700|3488,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	gene_7|GeneMark.hmm|87_aa|+|5944|6207,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
TX2351-a.gms.out.faa	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	gene_8|GeneMark.hmm|216_aa|+|4117|4767,	gene_9|GeneMark.hmm|675_aa|+|4771|6798,	gene_10|GeneMark.hmm|103_aa|+|6795|7106,	gene_11|GeneMark.hmm|461_aa|+|7091|8476,	gene_12|GeneMark.hmm|119_aa|+|8469|8828,	gene_13|GeneMark.hmm|185_aa|+|8830|9387,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	gene_1|GeneMark.hmm|129_aa|-|1|390,	gene_2|GeneMark.hmm|68_aa|-|408|614,	-	gene_4|GeneMark.hmm|123_aa|+|1062|1433,	gene_5|GeneMark.hmm|107_aa|+|1523|1846,	gene_6|GeneMark.hmm|388_aa|+|1974|3140,	gene_7|GeneMark.hmm|262_aa|+|3311|4099,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	gene_3|GeneMark.hmm|87_aa|-|611|874,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	gene_14|GeneMark.hmm|123_aa|+|9551|9922,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
TX2351-b.gms.out.faa	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	gene_1|GeneMark.hmm|341_aa|-|1|1026,	gene_2|GeneMark.hmm|809_aa|-|1023|3452,	gene_3|GeneMark.hmm|408_aa|-|3449|4675,	gene_4|GeneMark.hmm|753_aa|-|4659|6920,	gene_5|GeneMark.hmm|162_aa|-|6922|7410,	gene_6|GeneMark.hmm|579_aa|-|7412|9151,	gene_7|GeneMark.hmm|590_aa|-|9158|10930,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
TX2351-c.gms.out.faa	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	gene_1|GeneMark.hmm|516_aa|-|1|1551,	gene_2|GeneMark.hmm|162_aa|-|2086|2574,	gene_3|GeneMark.hmm|199_aa|-|3926|4525,	gene_4|GeneMark.hmm|73_aa|+|4706|4927,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	gene_5|GeneMark.hmm|130_aa|+|5010|5402,	gene_6|GeneMark.hmm|68_aa|+|5538|5744,	gene_7|GeneMark.hmm|70_aa|+|5737|5949,	gene_8|GeneMark.hmm|134_aa|+|5981|6385,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
TX2351-d.gms.out.faa	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	gene_10|GeneMark.hmm|216_aa|+|6934|7584,	gene_11|GeneMark.hmm|675_aa|+|7588|9615,	gene_12|GeneMark.hmm|103_aa|+|9612|9923,	gene_13|GeneMark.hmm|461_aa|+|9908|11293,	gene_14|GeneMark.hmm|119_aa|+|11286|11645,	gene_15|GeneMark.hmm|190_aa|+|11647|12219,	gene_16|GeneMark.hmm|146_aa|+|12291|12731,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	gene_3|GeneMark.hmm|129_aa|-|2799|3188,	gene_4|GeneMark.hmm|68_aa|-|3206|3412,	-	gene_6|GeneMark.hmm|123_aa|+|3879|4250,	gene_7|GeneMark.hmm|107_aa|+|4340|4663,	gene_8|GeneMark.hmm|388_aa|+|4791|5957,	gene_9|GeneMark.hmm|262_aa|+|6128|6916,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	gene_2|GeneMark.hmm|790_aa|-|426|2798,	-	-	-	gene_5|GeneMark.hmm|87_aa|-|3409|3672,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	gene_1|GeneMark.hmm|125_aa|-|1|378,	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	
